1,1,1,16,6,16,1,1,1,39,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,238,12,2,1,2,7,18,440,350,6,4,360,29,1,1,3,4,1,1,1,18,40,10,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,17,4,17,1,1,1,32,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,266,5,2,1,2,7,13,167,442,6,4,58,23,1,1,1,4,1,1,1,18,10,11,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,18,1,18,1,1,1,30,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,149,20,9,1,1,7,20,175,407,5,4,48,20,1,1,6,4,1,1,1,18,35,7,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,19,2,19,1,1,1,92,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,262,2,2,1,2,7,1,299,41,5,4,57,27,1,1,1,4,1,1,1,18,10,7,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,20,3,20,1,1,1,56,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,32,150,3,3,1,1,7,5,441,431,11,36,333,48,21,1,6,10,1,1,1,18,15,9,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,26,7,26,1,1,1,120,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,146,14,2,1,2,7,10,442,316,7,4,327,66,1,1,1,4,1,1,1,18,50,10,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,21,5,21,1,1,1,20,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,262,2,2,1,2,7,8,167,46,5,4,326,55,28,1,6,4,1,1,1,18,42,29,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,22,6,22,1,1,1,34,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,262,2,2,1,2,7,10,176,443,6,4,48,20,1,1,6,4,1,1,1,18,12,11,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,23,4,23,1,1,1,87,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,381,94,77,3,4,7,1,172,318,7,4,417,26,12,3,7,4,1,1,1,18,11,14,1,23,2,20,4,20,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,76,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,147,1,1,1,1,7,10,296,314,21,4,203,33,14,3,7,4,1,1,1,18,43,26,1,23,2,2,4,9,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,2,2,1,1,1,94,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,272,110,93,3,6,7,17,328,192,6,4,366,79,48,3,4,4,1,1,1,18,54,8,1,23,2,2,6,46,2,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3,3,3,1,1,1,3,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,32,158,14,2,1,2,7,14,443,47,7,36,53,2,1,1,1,10,1,1,1,18,14,11,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,27,7,27,1,1,1,71,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,146,14,2,1,2,7,8,295,41,8,4,59,1,1,1,1,4,1,1,1,18,35,9,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,29,5,29,1,1,1,26,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,383,80,63,3,6,7,23,180,444,11,4,452,143,108,3,5,4,1,1,1,18,81,26,1,23,2,2,49,44,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,30,6,30,1,1,1,57,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,238,12,2,1,2,7,59,410,445,11,4,453,96,63,3,4,4,1,1,1,18,102,9,1,23,2,2,4,30,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4,4,4,1,1,1,86,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,315,132,114,3,11,7,46,444,446,3,4,278,150,113,3,12,4,1,1,1,18,75,26,1,23,2,2,50,36,2,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,5,1,5,1,1,1,40,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,298,78,61,3,6,7,15,336,447,9,4,446,123,88,3,4,4,1,1,1,18,21,36,1,23,2,2,13,18,2,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6,2,6,1,1,1,73,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,376,112,95,3,16,7,28,211,231,18,4,454,151,114,3,12,4,1,1,1,18,8,10,1,23,2,2,51,49,2,45,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,7,3,7,1,1,1,9,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,32,384,2,2,1,2,7,20,179,185,17,36,201,26,12,3,7,10,1,1,1,18,71,28,1,23,2,2,4,6,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,28,7,28,1,1,1,58,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,264,35,21,1,1,7,4,168,448,8,4,365,21,10,1,6,4,1,1,1,18,17,7,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,31,5,31,1,1,1,36,29,7,7,7,7,7,7,7,7,7,13,13,13,13,13,11,11,11,11,21,158,19,8,1,1,7,14,443,443,1,4,326,55,28,1,6,4,1,1,1,18,10,14,1,23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,24,7,24,1,1,1,116,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,385,13,2,1,2,15,47,445,449,6,37,455,16,1,1,1,15,1,1,1,9,53,34,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,9,5,9,1,1,1,83,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,386,26,2,1,2,15,50,446,450,6,37,456,20,1,1,6,15,1,1,1,9,81,32,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,10,6,10,1,1,1,81,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,353,5,2,1,2,15,7,94,451,7,37,271,45,1,1,3,15,1,1,1,9,12,30,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,11,4,11,1,1,1,80,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,387,14,2,1,2,15,26,447,452,7,37,457,31,1,1,1,15,1,1,1,9,43,32,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,12,1,12,1,1,1,6,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,353,5,2,1,2,15,21,417,453,11,37,458,1,1,1,1,15,1,1,1,9,39,29,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,13,2,13,1,1,1,78,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,388,2,2,1,2,15,15,257,454,8,37,118,27,1,1,1,15,1,1,1,9,22,60,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,25,7,25,1,1,1,84,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,389,61,45,3,4,15,13,448,455,6,37,141,19,9,3,7,15,1,1,1,9,51,59,1,24,2,11,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,15,5,15,1,1,1,47,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,390,6,2,1,2,15,18,246,456,11,37,459,2,1,1,1,15,1,1,1,9,125,27,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,16,6,16,1,1,1,65,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,388,2,2,1,2,15,18,449,457,7,37,460,8,1,1,1,15,1,1,1,9,125,32,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,17,4,17,1,1,1,56,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,388,2,2,1,2,15,10,450,450,6,37,456,20,1,1,6,15,1,1,1,9,38,33,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,18,1,18,1,1,1,46,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,385,13,2,1,2,15,1,449,458,7,37,461,12,1,1,1,15,1,1,1,9,37,27,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,19,2,19,1,1,1,115,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,386,26,2,1,2,15,22,407,256,7,37,462,40,1,1,1,15,1,1,1,9,43,33,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,26,7,26,1,1,1,1,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,353,5,2,1,2,15,18,451,266,6,37,463,5,1,1,3,15,1,1,1,9,15,25,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,21,5,21,1,1,1,5,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,353,5,2,1,2,15,15,449,459,8,37,464,23,1,1,1,15,1,1,1,9,22,60,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,22,6,22,1,1,1,18,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,369,15,2,1,2,15,3,248,460,7,37,465,55,28,1,6,15,1,1,1,9,71,56,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,23,4,23,1,1,1,81,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,4,4,4,2,3,15,2,4,3,4,37,3,3,2,2,2,15,2,3,1,9,4,3,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,18,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,4,4,4,2,3,15,2,4,3,4,37,3,3,2,2,2,15,2,3,1,9,4,3,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,2,2,2,1,1,1,2,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,391,102,85,3,13,15,1,452,461,8,37,39,137,102,3,16,15,1,1,1,9,56,31,1,24,2,2,52,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,27,7,27,1,1,1,57,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,390,6,2,1,2,15,4,248,449,7,37,466,66,1,1,1,15,1,1,1,9,39,29,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,29,5,29,1,1,1,14,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,392,1,1,1,1,15,8,426,449,8,37,467,46,1,1,1,15,1,1,1,9,37,27,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,30,6,30,1,1,1,57,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,393,108,91,3,6,15,33,453,462,11,37,337,10,5,1,6,15,1,1,1,9,30,28,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,4,4,4,1,1,1,4,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,394,133,115,3,11,15,21,454,463,7,37,468,152,115,3,12,15,1,1,1,9,77,71,1,24,2,2,53,50,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,5,1,5,1,1,1,17,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,395,100,83,3,5,15,8,455,464,3,37,469,153,116,3,11,15,1,1,1,9,53,67,1,24,2,2,54,14,2,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6,2,6,1,1,1,41,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,396,134,116,3,12,15,37,24,465,6,37,470,154,117,3,15,15,1,1,1,9,75,29,1,24,2,2,55,21,2,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,28,7,28,1,1,1,88,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,397,106,89,1,1,15,13,456,323,11,37,420,21,10,1,6,15,1,1,1,9,54,67,1,24,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,31,5,31,1,1,1,51,30,7,7,7,7,7,7,7,7,7,14,14,14,14,14,9,9,9,9,33,398,35,21,1,1,15,3,457,455,11,37,471,59,31,3,7,15,1,1,1,9,59,72,1,24,2,2,4,25,2,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,8,3,8,1,1,1,6,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,179,12,2,1,2,8,49,458,466,8,38,234,60,32,3,7,12,1,1,1,4,72,28,1,25,2,2,4,45,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,24,7,24,1,1,1,1,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,179,12,2,1,2,8,1,459,388,9,38,214,14,1,1,1,12,1,1,1,4,12,9,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,9,5,9,1,1,1,57,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,399,15,2,1,2,8,8,460,206,5,38,472,2,1,1,1,12,1,1,1,4,35,12,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,10,6,10,1,1,1,86,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,400,16,2,1,2,8,8,461,198,3,38,224,29,1,1,3,12,1,1,1,4,12,8,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,11,4,11,1,1,1,88,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,401,17,2,1,1,8,1,462,388,1,38,473,12,1,1,1,12,1,1,1,4,35,7,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,12,1,12,1,1,1,46,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,402,20,9,1,1,8,15,462,209,2,38,280,66,1,1,1,12,1,1,1,4,12,12,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,13,2,13,1,1,1,49,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,403,14,2,1,2,8,8,463,209,3,38,474,35,1,1,1,12,1,1,1,4,29,25,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,14,3,14,1,1,1,70,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,179,12,2,1,2,8,18,464,195,3,38,177,25,1,1,3,12,1,1,1,4,36,14,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,25,7,25,1,1,1,8,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,273,135,117,3,16,8,8,297,289,18,38,475,155,118,3,14,12,1,1,1,4,41,32,1,25,2,25,4,20,2,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,15,5,15,1,1,1,113,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,404,6,2,1,2,8,7,464,209,10,38,476,24,1,1,1,12,1,1,1,4,37,16,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,16,6,16,1,1,1,48,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,405,65,49,3,4,8,16,465,467,8,38,477,113,78,3,10,12,1,1,1,4,47,11,1,25,2,37,4,39,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,17,4,17,1,1,1,5,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,170,61,45,3,4,8,18,466,468,2,38,303,93,60,3,7,12,1,1,1,4,21,8,1,25,2,42,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,18,1,18,1,1,1,44,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,399,15,2,1,2,8,14,459,206,16,38,478,23,1,1,1,12,1,1,1,4,34,26,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,19,2,19,1,1,1,70,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,406,1,1,1,1,8,18,467,208,16,38,479,40,1,1,1,12,1,1,1,4,29,25,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,20,3,20,1,1,1,70,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,407,96,79,3,4,8,7,468,469,5,38,480,48,21,1,6,12,1,1,1,4,9,8,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,26,7,26,1,1,1,21,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,179,12,2,1,2,8,14,463,198,1,38,218,30,1,1,1,12,1,1,1,4,15,9,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,21,5,21,1,1,1,21,31,17,17,17,17,17,13,13,13,13,15,15,15,15,15,12,12,12,12,34,286,5,2,1,2,8,22,469,205,15,38,481,17,7,1,6,12,1,1,1,4,45,15,1,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
